"author,word1,word2,source"
"309,earnings,meager,AC"
"262,cleared,clean,AC"
"12,strength,prowess,AC"
"235,margarita,wastin' away,AC"
"12,power,misuse,AC"
"115,dictator,oligarchy,AC"
"309,carbon dioxide,gas,AC"
"39,hopping down the bunny trail,colored eggs,AC"
"309,freedom,sovereignty,AC"
"12,particular,specific,AC"
"97,epiphany,eureka,AC"
"12,pyramid,scheme,AC"
"271,motorway,expressway,AC"
"118,pak choi,chan tho,AC"
"112,prince and the pauper,literature,AC"
"235,nose,thumb,AC"
"64,larceny,photograph,AC"
"254,chiffon,scarf,AC"
"200,nut,cracker,AC"
"133,fabric,society,AC"
"302,way,white,AC"
"235,cromwell supporters,charlie brown,AC"
"235,winter,johnny winter,AC"
"258,cons,comic books,AC"
"235,electricity,lightning,AC"
"302,tank,top,AC"
"235,little red corvette,cross town traffic,AC"
"39,aid,help,AC"
"302,deterrent,mutual,AC"
"43,ed wood,plan 9,AC"
"248,kernel,seed,AC"
"12,bankster,shareholder,AC"
"254,upset,had to google that one lol,AC"
"39,shadow,warriors,AC"
"126,store,hoard,AC"
"12,snoopy,doghouse,AC"
"110,chardonnay,fruity,AC"
"12,cool,hand,AC"
"118,game,adventurous,AC"
"39,weaver,mount,AC"
"312,arm,chair,AC"
"39,inna,outta,AC"
"114,septa,london underground,AC"
"133,jungle,juice,AC"
"113,jimi hendrix,guitar,AC"
"235,tail,plume,AC"
"97,land,ho,AC"
"235,mechanic,technician,AC"
"50,upset,angry,AC"
"126,vodka,russian,AC"
"235,blind,duck hunting equipment,AC"
"239,moguls,powder,AC"
"39,magnetic,tape,AC"
"39,eugenics,virginia,AC"
"221,untouchable,sean connery,AC"
"262,link,url,AC"
"221,garage,cellar door,AC"
"125,spin,bottle,AC"
"12,flakes,sprinkles,AC"
"221,audible sound in a pattern,geometry,AC"
"254,measured,dimension,AC"
"39,impact,sudden,AC"
"262,track,run,AC"
"105,procedure,endoscopy,AC"
"258,train,disneyland railroad,AC"
"110,narrative,report,AC"
"131,joke,comedian,AC"
"302,haystack,bale,AC"
"12,dwight schrute,office,AC"
"235,npr,radio lab,AC"
"262,human,animal,AC"
"12,monotony,therapy,AC"
"12,question mark,riddler,AC"
"235,safeway,speedway,AC"
"235,phagocytes,biology class,AC"
"12,ream,pulp,AC"
"42,doe,a dear,AC"
"235,bonsai,selective trimming,AC"
"164,blinded,light,AC"
"118,social,herd,AC"
"302,sentences,jail,AC"
"39,face,smile,AC"
"302,family,stone,AC"
"221,wedgwood,museums,AC"
"12,mud,mortar,AC"
"12,police,state,AC"
"262,equities,money,AC"
"37,sow,calf,AC"
"262,separate,checks,AC"
"309,pi,pecan,AC"
"12,moisture,condensation,AC"
"133,harvest,combine,AC"
"12,drawing,diagram,AC"
"37,yarn,campside,AC"
"200,wraith,creature,AC"
"128,gravy,train,AC"
"172,precarious,nefarious,AC"
"235,snow,white,AC"
"302,flexible,gymnast,AC"
"235,craftsman,black & decker,AC"
"39,thrifty,mart,AC"
"123,sea,bob marley,AC"
"235,roo,piglet and kanga,AC"
"158,bubbles,gas,AC"
"37,wards,clinical,AC"
"262,face,pretty,AC"
"95,delete key,error,AC"
"177,comet,tail,AC"
"43,las vegas strip,atlantic city,AC"
"12,fever,temperature,AC"
"112,wasted,unappreciated,AC"
"248,talkin,walkin,AC"
"312,sync,match,AC"
"235,message,communication,AC"
"42,leader,to goofy i simply say,AC"
"12,creepy,norman,AC"
"230,enslaved,servitude,AC"
"309,lagomorph,what,AC"
"262,failure-free,fool proof,AC"
"12,shark,bruce,AC"
"130,chocolates,jamaican,AC"
"12,berle,burl,AC"
"235,soup,seinfeld,AC"
"133,grandma,grandpa,AC"
"39,batman,nananananananana,AC"
"43,silver,surfer,AC"
"147,roundabouts,anoining,AC"
"235,ford fairlane,five hundred,AC"
"248,rural,urban,AC"
"12,evaporation,money,AC"
"235,take me to your leader,little green men,AC"
"235,malevolent,evil storm clouds in a disney movie,AC"
"312,home,branch,AC"
"235,timetable,boarding pass,AC"
"235,perpendicular,line,AC"
"262,wooden,solider,AC"
"235,ban,banned in boston,AC"
"39,dentist,hell,AC"
"42,east,witch,AC"
"185,existence,me,AC"
"262,elmer gantry riding through the sky,baby,AC"
"39,ottoman,davenport,AC"
"7,consumers,manipulation,AC"
"248,acid,base,AC"
"241,price,fixing,AC"
"111,piece,gun,AC"
"12,chisel,sculpt,AC"
"262,quark,quack,AC"
"293,cask,wood,AC"
"200,vanilla,bean,AC"
"76,cup,testicles,AC"
"235,clue,game,AC"
"209,neighbors,squidward,AC"
"200,needle,felt,AC"
"118,panda,velociraptor,AC"
"43,day,doris,AC"
"118,dale,carnegie,AC"
"133,attraction,laws,AC"
"12,burke and hare,leopold & loeb,AC"
"39,please,peas,AC"
"11,nurse,hospital,AC"
"39,sound,stage,AC"
"12,diver,psych exam,AC"
"262,triple play,optimum,AC"
"122,always,forever,AC"
"12,bold,italicized,AC"
"235,factory,general motors,AC"
"12,communion wafers,kool aid,AC"
"262,weep,tears,AC"
"133,queen,hearts,AC"
"299,species,branches,AC"
"235,chex,wheat,AC"
"39,bonnet,easter,AC"
"258,palindrome,too hot to hoot,AC"
"104,hurl,vomit,AC"
"312,redheads,freckles,AC"
"315,dad's army,sister's coven,AC"
"235,cockapoo,peekapoo,AC"
"110,trucks,wheel,AC"
"312,rules,regulation,AC"
"82,homer simpson,imbecile,AC"
"200,transsexual,eddie izzard,AC"
"133,cybernetic,kinetic,AC"
"12,long,basmati rice,AC"
"133,pain,window,AC"
"235,cinder blocks,concrete blocks,AC"
"133,gypsy rose lee,rosaline capulet,AC"
"122,long,dark,AC"
"12,strieber,walton,AC"
"133,unpleasant experience,colonoscopy,AC"
"254,you both got it,lace,AC"
"142,harry carey,helter skelter,AC"
"188,fish,shark,AC"
"39,light,saber,AC"
"39,blue,sky,AC"
"262,rich girl,expensive,AC"
"12,bowling,alley,AC"
"118,mixer,cement,AC"
"309,rubber,latex,AC"
"12,tempo,undulate,AC"
"39,liar,thieves,AC"
"12,maple trees,syrup,AC"
"112,crossroad,direction,AC"
"118,bool,george,AC"
"133,butterfly,joint,AC"
"279,stress,anxiety,AC"
"39,copper,circuit,AC"
"200,carousel,fairground,AC"
"235,family,related,AC"
"306,apex,summit,AC"
"12,hack,taxi driver,AC"
"302,queen,bee,AC"
"12,drive-in,sonic,AC"
"262,bunny,rabbit,AC"
"248,kind,type,AC"
"235,spade,small shovel,AC"
"39,john,wc,AC"
"262,wool,sheep,AC"
"272,surrender,weak,AC"
"104,time,machine,AC"
"39,fatigue,aluminium,AC"
"12,mushroom,cloud,AC"
"12,house,haunted,AC"
"235,ending,epilogue,AC"
"122,crater,ballistics,AC"
"22,police,dog,AC"
"12,john,max,AC"
"235,home,base,AC"
"290,saddle,rodeo,AC"
"262,name-o,ryan,AC"
"12,shortstop,pitcher,AC"
"115,opulent,opal,AC"
"302,lettuce,entertain,AC"
"12,health,expense,AC"
"179,yummy,cheesecake,AC"
"12,marbles,lost,AC"
"248,coins,galaga,AC"
"133,inquisition,spanish,AC"
"12,twine,cord,AC"
"286,game,pheasant,AC"
"248,second,motion,AC"
"248,card,house,AC"
"118,the spongebob,crabby patties,AC"
"254,runner,jumper,AC"
"12,meadows,pastures,AC"
"235,city,cement,AC"
"12,men in black,roswell,AC"
"312,curious,inquisitive,AC"
"43,homer,jethro,AC"
"133,gyroscope,handheld,AC"
"12,cat,burglar,AC"
"12,army,military,AC"
"97,hooves,gelatin,AC"
"235,old,experienced,AC"
"111,saving,grace,AC"
"312,destilled,hooch,AC"
"248,telegram,morse,AC"
"147,video,game,AC"
"12,3rd,army,AC"
"262,ritual,ocd,AC"
"74,reinforcements,pallbearers,AC"
"262,jaunty,lively,AC"
"122,dullard,politician,AC"
"12,transsylvania,annexation,AC"
"157,raining,fancy,AC"
"12,non-judgmental,ambivalent,AC"
"235,lead bullets,sweating,AC"
"133,photograph,black and white,AC"
"22,carbon,diamonds,AC"
"118,tangent,trees,AC"
"315,baffled,boggled,AC"
"12,blood,group,AC"
"12,harley-davidson softtail,rigid frame,AC"
"262,planet,apes,AC"
"39,elbowed,macaroni,AC"
"235,krazy kat,offisa pup,AC"
"178,metal,mouth,AC"
"172,hill,hamburger,AC"
"235,usual,typical,AC"
"12,legacy,obituary,AC"
"200,shift,gears,AC"
"299,vamp,onion,AC"
"230,brothers,type writer,AC"
"262,exotic tomato sauce,delicious,AC"
"133,schirmmtze,stiff peaks,AC"
"12,unique,inexplicable,AC"
"235,mean,median and mode,AC"
"118,repeal,instigate,AC"
"39,fjord,pinky,AC"
"276,contentment,quilt,AC"
"235,koala bear,climb a tree & eat leaves,AC"
"235,egality,fraternity,AC"
"235,cartel,carousel,AC"
"235,spanish inquisition,nobody expects the spanish inquistion,AC"
"235,coke,pepsi,AC"
"118,new york,apple,AC"
"254,dunk,dip,AC"
"133,stone,roses,AC"
"254,ufo's,unexplained,AC"
"221,jeans,levi-stubs,AC"
"272,animation,anime,AC"
"25,protons,positron's,AC"
"12,hearings,kabuki,AC"
"235,bones,skeleton,AC"
"133,god,flag,AC"
"12,pallbearers,casket,AC"
"235,factor,multiplier,AC"
"235,submerged,underneath,AC"
"235,in a far-off place,once upon a time,AC"
"235,icon,portrait of a saint,AC"
"235,a proverb on yer shoulder,a parable,AC"
"235,safe,danger,AC"
"164,wood,fire,AC"
"12,support,sunday,AC"
"12,mercury,mars,AC"
"133,energy,battery,AC"
"12,gal,cowgirl,AC"
"248,melody,green,AC"
"235,speech,words,AC"
"12,pheasant,under glass,AC"
"12,building blocks,cinder blocks,AC"
"12,universe,existence,AC"
"248,lipstick,makeup,AC"
"12,emperor penguins,condors,AC"
"133,dry,mouth,AC"
"235,circle,what a dog does to work out a good place to lie down,AC"
"22,bounty hunter,star wars,AC"
"309,had to google that one lol,grumpy,AC"
"12,bank,shareholders,AC"
"39,yellow,george,AC"
"43,spam,soap,AC"
"262,player piano,piano man,AC"
"111,dig,excavate,AC"
"39,heaven,hell,AC"
"12,dark,ominous,AC"
"262,tissue paper,gift,AC"
"172,paper,cracks,AC"
"76,chicken,tuna,AC"
"235,squinting,peering,AC"
"133,8-track,vinyl,AC"
"12,allergy,sagebrush,AC"
"12,california,expen$ive,AC"
"39,zapped,drained,AC"
"39,courier,bicycle,AC"
"12,motorcycle,street vibrations,AC"
"271,spock,vulcanized,AC"
"232,16-Jul,the storming of bastile in paris by a mob of french revoltionaries,AC"
"126,concrete,jungle,AC"
"12,corpuscle,voyage,AC"
"248,legume harmer,beans,AC"
"235,being,state of existence,AC"
"221,philosopher,sophist,AC"
"235,thrones and powers,strength to strength,AC"
"133,print,paper,AC"
"309,dryad,i was thinking of something else,AC"
"133,gears,richard,AC"
"154,maintain,insist,AC"
"248,custody,guardianship,AC"
"235,sand,castle,AC"
"258,magnetics,electromagnet,AC"
"12,morning,sickness,AC"
"12,guess,hypothesis,AC"
"12,cooking,skills,AC"
"312,logic,bomb,AC"
"43,skyscraper,nbc tower,AC"
"200,laxative,curry,AC"
"235,edgar winter,brothers,AC"
"235,standard,standard deviation,AC"
"58,severed,head,AC"
"71,dancer,stripper,AC"
"12,heir,estate,AC"
"235,ideologies,thoughts,AC"
"235,drugs,medications,AC"
"302,free,beer,AC"
"242,mcchicken burger,chicken nuggets,AC"
"235,children,young,AC"
"12,chicken,reflux,AC"
"262,a very large,bible,AC"
"12,navy,dad,AC"
"221,fake nose attached to pretend glasses,plastic eyebrows,AC"
"152,hey,you,AC"
"302,words that rhyme,dr,AC"
"118,lane,rural,AC"
"39,slytherin,smithereens,AC"
"12,1970s,jaws,AC"
"235,get dressed,eat your breakfast,AC"
"235,legal in oregon,recreational intoxication,AC"
"235,alley cats,cheap dry cat food in a bag,AC"
"118,maps,gps,AC"
"39,sharknado,jaws,AC"
"118,about,town,AC"
"235,comfortable,accustomed,AC"
"302,executioner,guillotine,AC"
"133,beehive,hairspray,AC"
"235,whistle blowing,train station,AC"
"12,taxes,death,AC"
"191,cat,cream,AC"
"133,bleed,dry,AC"
"262,sound waves,decibals,AC"
"39,language,lingua franca,AC"
"262,books,read,AC"
"12,out,safe,AC"
"12,ciao,input,AC"
"12,hot,knife,AC"
"312,digits,significant,AC"
"39,flying away,jet plane,AC"
"309,car,wash,AC"
"12,fat,grams,AC"
"304,hockey,primary colors,AC"
"248,unconscious,coma,AC"
"12,historic,monumental,AC"
"235,strife,sturm und drang,AC"
"312,partition,divide,AC"
"268,on the point,peaches,AC"
"262,comment,comma,AC"
"248,fin,soup,AC"
"235,knight bus,blast off,AC"
"113,sensation,experience,AC"
"254,rabbi,judaism,AC"
"262,insanity,clinical,AC"
"111,michael,archangel,AC"
"12,arachnophobia,fear,AC"
"12,axe,door,AC"
"39,cord,paracord,AC"
"298,japanese,hajimemashite adamu desu,AC"
"118,pipette,science,AC"
"39,some guys,wise guys,AC"
"133,cat's eyes,eye of the tiger,AC"
"104,reboot,system,AC"
"235,pants,clothing,AC"
"125,jet,set,AC"
"147,encrypted,computer,AC"
"100,tiny,mouse,AC"
"12,evil storm clouds in a disney movie,the fighting prince of donegal,AC"
"302,spandex,tights,AC"
"111,forever,infinity,AC"
"235,stench,rot,AC"
"82,theory,idea,AC"
"12,griefers,player,AC"
"235,cul-de-sac,end of the road,AC"
"235,aspies central member,variety,AC"
"262,yellow highlighter,bold,AC"
"118,allies,enemies,AC"
"302,ireland,snakes,AC"
"161,rug-rats,tommy,AC"
"118,sponge,bob,AC"
"262,truck,driver,AC"
"235,dave clark five,clark bar,AC"
"241,hoochie coochie,man,AC"
"123,lego,technic,AC"
"12,cheese,whiz,AC"
"312,capsize,sink,AC"
"235,maker,creator,AC"
"235,locked door,key,AC"
"235,relationship,variable,AC"
"39,cheek,jowl,AC"
"235,person,sentient being,AC"
"312,atheist,evolutionist,AC"
"39,pbs,npr,AC"
"12,liquid,oxygen,AC"
"262,cat food brand name,yummy for cats,AC"
"248,soar,eagle,AC"
"39,prisoners,six,AC"
"39,frequency,hertz,AC"
"12,whole,holistic,AC"
"12,receptors,nerves,AC"
"235,candy teeth,candy corn,AC"
"254,dry,carbon dioxide,AC"
"110,nay say,oppose,AC"
"302,singing,rain,AC"
"122,square,corners,AC"
"115,indiscriminate,reckless,AC"
"235,sooooouuuuuuuueeeeeeeeee,slopping the hogs,AC"
"248,learning,student,AC"
"273,earp's ordinary,buildings that look like prisons on the outside,AC"
"113,metra,petra,AC"
"39,glove,gator,AC"
"248,home,improvement,AC"
"12,puzzle,pieces,AC"
"12,metamorphosis,evolution,AC"
"12,ritualistic practices,fellowship,AC"
"258,irish,whisky,AC"
"235,red,color of a flower,AC"
"270,gutter,irrigation,AC"
"43,dry,heat,AC"
"248,kbelwagen,combi,AC"
"302,bengals,cincinnati,AC"
"22,papilla,artery,AC"
"200,working,class,AC"
"241,cotton,shrinkage,AC"
"248,fuzzy,peaches,AC"
"112,america,dream,AC"
"118,boundary,condition,AC"
"126,pheromones,formic,AC"
"110,reality,tv,AC"
"302,farquar,charlie farquharson,AC"
"309,insanity,workout,AC"
"270,buzz,bee,AC"
"302,santa claus with a suntan,bad santa,AC"
"0,psychiatric help,lucy,AC"
"12,night,vision,AC"
"235,fondue,fondant,AC"
"71,cobol,galactica,AC"
"312,kobi ashi maru,kirk,AC"
"12,distant,humanity,AC"
"235,don't roast chestnut,hammie the,AC"
"254,paranormal,unpredictable,AC"
"12,immortal,volturi,AC"
"248,duran duran,durian durian,AC"
"39,sox on the,sandals,AC"
"309,bittersweet,poisonous,AC"
"100,buy,sell,AC"
"235,rodent,mouse,AC"
"12,turmeric,ginger,AC"
"12,turquoise,hopi,AC"
"133,jug,milk,AC"
"12,carpenter,rabbi,AC"
"12,little bells ringing,clarence gets his wings,AC"
"12,true detective,colt detective special,AC"
"39,baby,hamster,AC"
"262,folk community,oatmeal,AC"
"262,for the camera,photograph,AC"
"12,uncompromising,gridlock,AC"
"158,two peas in a pod,reflection,AC"
"235,ideas,thoughts in words or pictures,AC"
"12,table,pizza,AC"
"39,specifications,blueprints,AC"
"1,right,left,AC"
"12,unequal,distribution,AC"
"12,heavy-hearted,kind-hearted,AC"
"254,retribution,vengeance,AC"
"12,spy,illegals,AC"
"43,dull,daleks,AC"
"235,pumpkin,round,AC"
"241,geologist,rockhead,AC"
"12,sparkly,the cullens,AC"
"133,stress,full,AC"
"113,young animals that are dependent on their parents,kittens,AC"
"111,druids,trees,AC"
"1,bell,church,AC"
"235,cookie,run run as fast as you can,AC"
"12,procedure,protocol,AC"
"254,pet,friend,AC"
"302,group of people,mob,AC"
"12,petrol,bowser,AC"
"309,bewilderment,it is discombobulating,AC"
"235,condominiums,row houses,AC"
"12,unix,eunuchs,AC"
"221,wendy darling,motherly,AC"
"200,major wallaby's,captain birdseye,AC"
"12,petra,indiana jones and the last crusade,AC"
"262,none,nothing,AC"
"12,tlc,tbd,AC"
"309,mangler,wrangler,AC"
"42,bow,tie,AC"
"158,proton,quark,AC"
"235,zoom,lens,AC"
"44,world,clock,AC"
"12,boys,night,AC"
"126,base,belong,AC"
"12,sheep,wool,AC"
"248,door to door condom sales-ladies in japan,marketing,AC"
"273,believing,god,AC"
"12,teen,tween,AC"
"200,snow globes,snowballs,AC"
"235,mimic,copy,AC"
"12,peaked,cap,AC"
"39,skint,flint,AC"
"39,angry,birds,AC"
"39,surprise,nobody,AC"
"258,titanic,iceberg,AC"
"248,revolution,rotation,AC"
"39,barb's husband,me,AC"
"125,lusitania,adventure,AC"
"133,luxury tax,income tax,AC"
"133,snap,cards,AC"
"12,leg lamp,eyeglasses,AC"
"39,amp,power,AC"
"81,straw,berry,AC"
"12,rhythm,section,AC"
"227,vile,disgusting,AC"
"183,ceo,boss,AC"
"254,prognosis,woohoo,AC"
"246,detonator,equaliser,AC"
"146,hogwarts,hogs,AC"
"207,edward,twilight,AC"
"235,stress,fracture,AC"
"302,dr,spock,AC"
"39,blonde,bombshell,AC"
"122,david cameron,corrupt,AC"
"254,bongos,instrument,AC"
"12,shoes,suede,AC"
"12,pretzels,salt,AC"
"235,sorrow,sorrowful jones,AC"
"12,dragonless,lurch,AC"
"227,reflux,pain,AC"
"12,one eye,four eyes,AC"
"161,authoritarian nationalism,patriotism,AC"
"262,insomniacs sleep messily,person,AC"
"12,advertising,propaganda,AC"
"273,heart,kingdom,AC"
"12,dustin hoffman,plastics,AC"
"235,marque,marky mark,AC"
"235,fossilized,stone,AC"
"39,duds,dude,AC"
"248,work,mondays,AC"
"12,front,page,AC"
"235,exit,no exit,AC"
"118,ghoti,goat,AC"
"235,ting tang walla-walla bing bang,oldies,AC"
"39,fork,spork,AC"
"221,retina,macular degeneration,AC"
"58,saucier,sauciest,AC"
"133,shoveling,f-f-f-freezing,AC"
"163,bunker,sand,AC"
"12,belle,fourche,AC"
"22,injustice,justice,AC"
"235,virus,tyra cyrus,AC"
"262,not possible to adequately describe,unthinkable,AC"
"133,div,diy,AC"
"133,kush,cushy,AC"
"110,ghostly,spectrum,AC"
"12,unease,anxiety,AC"
"235,building 19,area 51,AC"
"12,tropical area,topical antibiotics,AC"
"12,complications,equities,AC"
"133,exam,medical,AC"
"39,plaid,tartan,AC"
"39,sunrise,happy,AC"
"275,recombinant,nucleus,AC"
"262,punk,music,AC"
"271,vivace,hibachi,AC"
"302,object,affection,AC"
"312,cherry,stone,AC"
"76,dairy,lactose,AC"
"273,las vegas,dusty,AC"
"39,bees,knees,AC"
"133,stress,full,AC"
"133,saturated,fat,AC"
"282,queen,bee,AC"
"235,animation,flexibility,AC"
"235,doctor,slant,AC"
"86,star,chocolate,AC"
"12,yappy,truth,AC"
"39,anonymous,magnanimous,AC"
"248,bullet,silver,AC"
"248,society,suitcase,AC"
"39,punk,ska,AC"
"254,hue,shade,AC"
"164,abel,bible,AC"
"248,nil,zip,AC"
"235,roses,petals,AC"
"39,ntsc,seacam,AC"
"302,retreating,french,AC"
"12,joker,ace,AC"
"315,derpy,monopsia,AC"
"235,president,white house,AC"
"12,halloween,michael myers,AC"
"262,cyber,monday,AC"
"200,teddybear's picnic,rupert bear,AC"
"12,punishment,inconclusive,AC"
"235,cucumber,grow,AC"
"39,stalagmite,stalactite,AC"
"12,song,writer,AC"
"12,painting,color,AC"
"39,anyway,agent,AC"
"248,spark,plug,AC"
"120,chocolate milk,quick,AC"
"12,slick,smooth,AC"
"123,bob,bob barker,AC"
"177,donuts,cops,AC"
"12,sand,flea,AC"
"12,yeast,rise,AC"
"262,sorrow,sad,AC"
"235,diesel,truck,AC"
"236,owl,wise,AC"
"122,crevice,fissure,AC"
"239,sneeze,booger,AC"
"165,black hole,vulcan,AC"
"133,pop goes your reset router,weasel,AC"
"254,weasle,stoat,AC"
"200,house,crowded,AC"
"235,navy,blue,AC"
"133,magic,roundabout,AC"
"235,wild,thing,AC"
"12,golden gate park,richmond district,AC"
"204,whisky,destilled,AC"
"95,learning opportunity,wisdom,AC"
"241,dragon,wyvern,AC"
"312,satisfaction,satiation,AC"
"165,dip,squat,AC"
"12,slovak,republic,AC"
"39,satnav,geocaching,AC"
"302,flannel,jacket,AC"
"12,container,div,AC"
"12,heiroglyphs,petroglyphs,AC"
"12,baby,ruth,AC"
"235,mars bar,ford taurus,AC"
"235,inevitable,dependable,AC"
"39,tool,spanner,AC"
"133,volatile,substance,AC"
"39,delta,force,AC"
"12,voyager,enterprise,AC"
"126,illegals,paralegal,AC"
"12,safe,dentist,AC"
"235,pilgrim,making progress,AC"
"110,caveman,hirsuite,AC"
"12,hulk,banner,AC"
"315,charity,case,AC"
"113,young humans,babies,AC"
"235,offense,defense,AC"
"230,ray,rocz,AC"
"172,moony - lupin's nickname in harry potter,loony,AC"
"12,tin,melt,AC"
"133,past,twelve,AC"
"309,gaseous,stinky poo,AC"
"273,river,cry,AC"
"152,padowan,obi wan,AC"
"22,entropy,explode,AC"
"12,sandwich,islands,AC"
"12,lobotomy,procedure,AC"
"12,huge,clydesdale,AC"
"118,funny,girl,AC"
"248,tadpole,frog,AC"
"172,blonde,marilyn,AC"
"118,continuum,vacuum,AC"
"133,kiss,hug,AC"
"39,nazi,fascism,AC"
"235,face,off,AC"
"230,lost,missing,AC"
"39,tooth,tiger,AC"
"262,isosceles triangle,right triangle,AC"
"164,sign,language,AC"
"302,knights,bishops,AC"
"235,silence,absence of sound,AC"
"82,i must need to eat and go to sleep,propaganda,AC"
"235,plugs,points,AC"
"235,caffeine,coca-cola,AC"
"262,ed,uncle,AC"
"50,night,dark,AC"
"235,1880's band,mormons,AC"
"133,dreams,nighmares,AC"
"235,post marks,inscriptions,AC"
"262,security,safety,AC"
"235,cinder,cinderella,AC"
"172,carve,chisel,AC"
"12,tuxedo,tennessee,AC"
"262,information,papers,AC"
"118,shark,bigger boat,AC"
"235,down,bounce,AC"
"309,trunk,that was meant for stumped,AC"
"309,map,vein,AC"
"235,computer,keyboard,AC"
"12,three times three,three times the charm,AC"
"126,rebel,scum,AC"
"315,war,peace,AC"
"235,dizzy,vertigo,AC"
"133,general,hospital,AC"
"254,waffle pattern,maple - maple syrup with waffles mmmmm,AC"
"262,power,cord,AC"
"12,chip,dale,AC"
"118,sleep,power cycle,AC"
"235,lifting,picking up,AC"
"248,beak,bantam,AC"
"12,circular saw,radial arm saw,AC"
"39,ground,neutral,AC"
"252,web,arachnid,AC"
"12,change,coins,AC"
"12,vegenaise,dijonnaise,AC"
"200,sauerkraut on a sandwich,no thank you,AC"
"133,ornament,figurine,AC"
"161,animal kingdom,jungle,AC"
"115,adorable,reverence,AC"
"133,domesticated birds,budgie,AC"
"239,basket ball,dribble,AC"
"12,asmodeus,elvira,AC"
"39,addicted to love,palmer,AC"
"312,lawyer,ruling,AC"
"22,prescription,medicine,AC"
"97,bureaucratic,nonsense,AC"
"104,nail,gun,AC"
"312,bootlegging,whiskey,AC"
"77,clean,white,AC"
"262,best,better,AC"
"12,pandoras box,middle east,AC"
"39,pros,cons,AC"
"12,thespian,player,AC"
"235,surprise,unexpected,AC"
"12,fool,mr,AC"
"161,nation,culture,AC"
"235,ophthalmologist,dilate,AC"
"133,flag,ship,AC"
"262,chief,executive,AC"
"302,reign,roman,AC"
"235,nursery rhyme,this little piggy,AC"
"172,board,water,AC"
"5,details,examine,AC"
"229,spoof,comedy,AC"
"12,letterman,hospital,AC"
"39,real estate,ream,AC"
"12,lectures,class,AC"
"104,fire,burn,AC"
"12,frog,legs,AC"
"39,new year's eve,fireworks,AC"
"248,pin ball,needle,AC"
"118,passed,test,AC"
"235,will robinson,danger,AC"
"39,bang,fireworks,AC"
"235,hutt,blobby fat toad guys,AC"
"130,consume,consomm,AC"
"235,the sky is falling in chicken little,stove top stuffing,AC"
"235,mute,silent,AC"
"302,forest,whitaker,AC"
"12,politics,facepalm,AC"
"133,mourning,evening,AC"
"262,cat,tree,AC"
"12,old macdonald,subsidy,AC"
"12,holiday,trip,AC"
"161,blood suckers,mosquitos,AC"
"100,cow,graze,AC"
"12,snoopy,doghouse,AC"
"309,king,queen,AC"
"172,axis,poles,AC"
"312,tower,bridge,AC"
"118,satan,santa,AC"
"299,skywalker,footprints,AC"
"159,past tense,memory,AC"
"133,enthusiastic interest,excitement,AC"
"12,basketball,hoop,AC"
"12,medication,diversion,AC"
"172,juice,muslims,AC"
"12,wine,cask,AC"
"12,bounce,gain,AC"
"172,pain,as the inane rain falls down on my cellophane brain there's a gain in strain,AC"
"12,clark kent,clark bar,AC"
"309,causative agent,pathogen,AC"
"133,town,shrek,AC"
"235,sector,area,AC"
"248,silicon,chip,AC"
"262,solitude,peace,AC"
"309,hazmat,impermeable,AC"
"248,football,rugby,AC"
"296,veteran,rookie,AC"
"217,grandma,gone,AC"
"293,mortis,star wars,AC"
"241,star,stuff,AC"
"309,braindead,tough one ic,AC"
"262,you,him,AC"
"12,ear plugs,rest,AC"
"164,soporific,dreaming,AC"
"309,cuteness,mouser,AC"
"248,balance,extremes,AC"
"110,immunity,diplomatic,AC"
"235,something that rhymes with the last two posts that i probably shouldn't say but it starts with a,conway twitty,AC"
"235,weird,other-worldly,AC"
"309,fracture,orthopedics,AC"
"133,rhubarb pie without sugar,tart,AC"
"235,hair,mohair,AC"
"12,perfect,form,AC"
"172,ticket,ride,AC"
"309,diagnosis,prognosis,AC"
"235,disappointment,expectations,AC"
"39,blue belly,lizard,AC"
"122,router,satnav,AC"
"12,treble,equalization,AC"
"179,sponges,sealife,AC"
"12,love,bug,AC"
"248,www,vw,AC"
"39,lycanthrope,howl,AC"
"235,toy story,teddybear's picnic,AC"
"130,merciless,merciful,AC"
"126,if your raven looks rough and wrinkly,skynyrd,AC"
"309,that was meant for stumped,stubby,AC"
"12,upside down,inverted,AC"
"262,crow,scare,AC"
"39,mr,murdock,AC"
"163,anoining,communing,AC"
"164,center,balance,AC"
"302,guido,joisey,AC"
"254,recall,remember,AC"
"262,uhhh drugs,medicine,AC"
"108,basket,weaving,AC"
"235,punishment,punisher,AC"
"235,stream,water,AC"
"43,knife,surgery,AC"
"302,luxury,lap,AC"
"133,queen,latifah,AC"
"39,league,justice,AC"
"302,rate,interest,AC"
"12,theory,practice,AC"
"172,paper,rock,AC"
"12,board,directors,AC"
"274,the city,homosexuals,AC"
"39,band,aid,AC"
"235,tangerine dream,green tambourine,AC"
"262,drums,music,AC"
"12,motion,detection,AC"
"254,pigs,bacon,AC"
"248,clinical,sterile,AC"
"312,spirit gum,mastic,AC"
"312,vampire,hunter,AC"
"12,drawing 3-d plans,rendering,AC"
"312,candidates,runners,AC"
"104,splat,splatter,AC"
"12,politics,subterfuge,AC"
"103,war criminal,patriot,AC"
"39,jet,benny,AC"
"165,ancient,traditions,AC"
"12,booger,ogre,AC"
"12,animal,attraction,AC"
"12,italian,pizza,AC"
"262,jacks,chloe,AC"
